Date,JPY,Daily_Returns_Percentage,Weekly_Returns_Percentage,DR_Classes,WR_Classes,News
2016-10-13,103.692401,0.4721431156133775,0.061490300709834855,PS,PS,"<NUM> selfie tips makeup artist/,,,/donald trump samsung chicago cubs wednesday evening briefing/,,,/doomocracy puts politics fear display brooklyn/,,,/ex-ally christie links cuomo cover-up lane closings/,,,/f.b.i investigating fatal plane crash east hartford intentional/,,,/g.o.p deserted donald trump lewd tape returning/,,,/last-second lane mergers good traffic/,,,/lawyer says ex-aide christie spoke bridge plot beforehand/,,,/prince heels elevated style icon/,,,/prince mourned fashion world counted one"
2016-10-14,104.112001,-0.40465838957668154,-1.0000873098948233,NS,NS,"accused new york bomber pleads guilty hospital bed/,,,/among travelers commuters homeless stop stay/,,,/bhumibol adulyadej <NUM> people king thailand dies 7-decade reign/,,,/bob dylan donald trump michelle obama thursday evening briefing/,,,/cramped costly bay area cries build baby build/,,,/donald trump calls allegations women false smears/,,,/donald trump vows retaliation republicans abandon/,,,/donald trump women believe stories/,,,/donn fendler lost wilds maine boy dies <NUM>/,,,/five myths charter schools"
2016-10-15,104.152801,-0.03918856578310681,-1.0628057152560473,NS,NS,"<NUM> face hate crime charges attack sikh man california/,,,/andrzej wajda towering auteur polish cinema dies <NUM>/,,,/bad air-conditioner planet/,,,/clinton trump cuba friday evening briefing/,,,/consumers shy away wells fargo wake scandal/,,,/diver recounts encounter cage-breaking great white shark/,,,/doomocracy fright night brooklyn/,,,/fear son/,,,/klimt women real canvas/,,,/latest trees power lines come northwest storm"
2016-10-16,104.1333,0.018723452286224074,-1.1064754446145741,PS,NS,"albany prison ex-lawmakers life behind bars/,,,/best fall cookbooks/,,,/misconduct complaint christie merit judge finds/,,,/run ticket donald trump thanks many republicans say/,,,/top brexiteer boris johnson penned arguments staying eu report/,,,/trump accuses clinton guiding global elite u.s. working class/,,,/catholic/,,,/financial crisis 2.0/,,,/inside donald trump echo chamber conspiracies grievances vitriol/,,,/wheels justice barely turn guantanamo prison"
2016-10-17,103.9401,0.18553142942747058,-0.43482420057570437,PS,NS,"<NUM> favorite books kehinde wiley/,,,/accountant ben affleck tops weekend box office/,,,/brooklyn wearable revolution/,,,/china property frenzy fake divorces bloating bubble/,,,/data dive clean power plan cloudy forecast/,,,/donald trump g.o.p party lincoln reagan perhaps extinction/,,,/east mosul kurdish troops advance isis-held villages/,,,/florida voter registration deadline extended win democrats/,,,/group tactic hillary clinton sue/,,,/hillary clinton liked covert action stayed covert transcript shows"
2016-10-18,103.876599,0.06109384154912334,-0.4961117963553221,PS,NS,"<NUM> police officers shot killed palm springs calif/,,,/amateur vs. isis car salesman investigates ends prison/,,,/andrew cyrille late-career renaissance/,,,/billy bush officially departs nbc/,,,/cheers life lessons boston beer king jim koch/,,,/coal <NUM> per metric ton boom long bust/,,,/crowds grow toronto blue jays rowdy behavior/,,,/daniel j. berrigan defiant priest preached pacifism dies <NUM>/,,,/deflategate ruling roger goodell firmly control/,,,/doctor drop food kitchen floor still eat"
2016-10-19,103.4827,0.3791989762776211,0.6734220031233207,PS,PS,"african american museum celebrate clarence thomas/,,,/audience members walk amy schumer trump criticisms/,,,/best sandwich ever/,,,/bob dylan newest nobel laureate maintains reticence/,,,/bob dylan writer authentic american voice/,,,/bus bombing jerusalem wounds <NUM>/,,,/california today badly want new rail line/,,,/dalian wanda hollywood event production/,,,/europe tried rein google backfired/,,,/facebook news giant would rather show us baby pictures"
2016-10-20,104.002101,-0.5019206108847243,-0.2986718380645783,NS,NS,"agencies clashed classification clinton email inquiry shows/,,,/angela merkel accepts responsibility party losses berlin election/,,,/computer security start-up turns tables hackers/,,,/congressional race virginia shows trump drag republicans/,,,/dangers polypharmacy ever-mounting pile pills/,,,/european leaders threaten new sanctions russia/,,,/gop braces trump loss roiled refusal accept election results/,,,/long-time arizona sheriff arpaio trails re-election bid poll/,,,/portrait john podesta based entirely hacked emails/,,,/refrigerators tomatoes lose flavor genetic level"
2016-10-21,103.785301,0.20845732722264643,0.31379667748390716,PS,PS,"among donald trump biggest u.s. fans hindu nationalists/,,,/cholera deepens haiti misery hurricane/,,,/donald trump assails accusers liars unattractive/,,,/house republicans close races worry trump problems may hurt/,,,/iraqi villager lives avenge hostages killed islamic state/,,,/lyondell houston refinery draws bids aramco valero suncor sources/,,,/obama cementing new ties cuba lifts limits cigars rum/,,,/savvy person guide reading latest polls/,,,/trump champion working class come obama says/,,,/turned voters check tommy diner"
2016-10-22,103.825401,-0.03863745599196022,0.31434584270085963,NS,PS,"church bells peal town retaken iraqi troops islamic state/,,,/donald trump officially ideas says sue female accusers/,,,/sagaponack betting farm boutique vodka/,,,/clinton far ahead electoral college race reuters/ipsos poll/,,,/czech president denies scrapping holocaust survivor medal/,,,/ex-police chief arrest could provide breakthrough case <NUM> missing mexican students/,,,/iraqi army drives islamic state christian region near mosul/,,,/philippines duterte says really mean separation u.s/,,,/could afford leave would. flint water crisis end sight/,,,/islamic state attacks kirkuk iraqi forces push mosul"
2016-10-23,103.9211,-0.0921730126522533,0.2037772739364101,NS,PS,"<NUM> wines <NUM> fall edition/,,,/bob dylan bill murray henry kissinger honorees want prize/,,,/calculus six crucial senate races/,,,/cubs fans enemy home runs come duty throw back/,,,/iceland land vikings braces pirate party takeover/,,,/britain banks reveal solid third-quarter results warn brexit storm ahead/,,,/donald trump campaign manager admits behind/,,,/mass prison break haiti <NUM> inmates flee killing guard/,,,/time warner always menu/,,,/wants become cop sure friends family ask"
2016-10-24,104.226699,-0.2940682883456702,-0.27573477416318326,NS,NS,"cleveland indians surprise starter silence toronto blue jays/,,,/lending loop reopens peer-to-peer lending regulator ok/,,,/polish women protest ruling party heats abortion row/,,,/stunning photos show fight isis looked like/,,,/u.s. athletes reassured new russian hack/,,,/deadline extended google respond eu adsense complaint/,,,/alipay targets chinese tourists u.s. payment deals/,,,/doctors thought jock itch spread/,,,/negative tone white house race sours young voters/,,,/tale two campaign headquarters clinton trump offices miles away worlds apart"
2016-10-25,104.103199,0.11849171199405362,-0.21814345307936378,PS,NS,"clinton took conciliatory tone health-care industry paid speeches/,,,/dennis byrd former jets player killed car crash oklahoma/,,,/election day falls latest possible day year/,,,/kevin meaney veteran stand-up comedian dies <NUM>/,,,/life 375-square-foot apartment/,,,/white house urges ban non-compete agreements many workers/,,,/dollar slips carney douses bets european easing/,,,/trump halts big-money fundraising cutting cash party/,,,/day zombie baby monitors hackers weaponized internet things/,,,/economic gender parity nearly two centuries wef finds"
2016-10-26,104.5573,-0.4362027337891874,-1.038434443631644,NS,NS,"brazil graft-prone congress circus even clown/,,,/declaring empowering latinas/,,,/gulf coast flooding times late scene/,,,/jake gyllenhaal return broadway fast/,,,/joe biden get pass talking fighting donald trump/,,,/obama unexpected legacy two full terms war/,,,/register vote still/,,,/squatters see new frontier empty homes las vegas/,,,/start-ups embrace arbitration settle workplace disputes/,,,/democrats defeating donald trump enough"
2016-10-27,105.0569,-0.47782412131913077,-1.0142093187136823,NS,NS,"<NUM> years cultural revolution son awaits answers father death/,,,/alan rusbridger guardian celebrated editor severs ties/,,,/bargain-hunting frenzy threatens traditional department stores/,,,/cubs trump mosul wednesday evening briefing/,,,/dogs say — say/,,,/donald trump used hollywood create donald trump/,,,/duterte mosul calais jungle thursday briefing/,,,/heated linguistic debate makes redskins slur/,,,/hezbollah says military leader died artillery attack/,,,/learned five hours trump tape"
2016-10-28,104.7323,0.30897542189042326,-0.9124596555344482,PS,NS,"<NUM> held bomb plot somalis kansas/,,,/brigham young students report sexual assault face honor code sanctions/,,,/fatal boat crash shook lake george serenity brings homicide charge/,,,/megyn kelly pivotal moment post-ailes era fox news/,,,/mr. trump wild ride/,,,/police arrest <NUM> crackdown north dakota pipeline protesters/,,,/revel bounty spring feast yotam ottolenghi/,,,/south koreans seeking new zest life experience funerals/,,,/struggling keep faith revolting election season/,,,/trump tv offers fledgling framework potential media future"
2016-10-29,104.8146,-0.07858129726932361,-0.9527524001568679,NS,NS,"bill herz last war worlds broadcast crew dies <NUM>/,,,/clinton email probe questions answers/,,,/evening commute gets darker also gets dangerous officials warn/,,,/h.i.v arrived u.s. long patient zero/,,,/learned love snapchat/,,,/scaredy-cat investigation people enjoy fear/,,,/two horses die preakness undercard/,,,/clinton aide huma abedin told people know emails wound husband computer/,,,/france britain feud young jungle migrants/,,,/chicago cubs look shed loveable losers moniker world series"
2016-10-30,104.65679899999999,0.1505524993655598,-0.7079399659934325,PS,NS,"charred church near mosul iraqi christians pray/,,,/eight days presidential election barometer things stand/,,,/iran-trained militias join u.s-backed campaign mosul flying shi ite flags/,,,/charleston eggshells eve two racially charged trials/,,,/clinton takes fbi director latest email flap/,,,/final sprint trump targets democratic states clinton tries gin enthusiasm among minorities/,,,/kerry says contacted fbi new clinton email review/,,,/clinton adds pop celebrity homestretch campaign/,,,/aleppo fighting spreads amid accusations gas attack/,,,/iraqi villagers escape islamic state snipers leave family behind"
2016-10-31,104.8254,-0.16109894589840223,-0.5744219146765914,NS,NS,"airbnb new york talks resolve rental law lawsuit source/,,,/clinton mosul pirate party monday briefing/,,,/e.u charges dispute google claims android open/,,,/look smiley moma acquires original emoji/,,,/media odd couple proudly freewheeling hbo buttoned-up ampt/,,,/narrow path hope remains cubs/,,,/<NUM> haunting portraits child laborers 1900s america/,,,/czech human-trafficking gang members sentenced jail britain/,,,/cnn drops donna brazile pundit wikileaks revelations/,,,/donald trump refusing pay campaign pollster three-quarters million dollars"
2016-11-01,104.218101,0.5793433652530808,-0.11037316922413254,PS,NS,"bridge case verdict may hinge officials tried/,,,/egyptair aware threats security including one scribbled plane/,,,/google shuts competitors android hardly/,,,/halloween instagram style/,,,/hillary clinton donald trump north dakota tuesday briefing/,,,/iraqi elite forces enter mosul <NUM> years islamic state seized city/,,,/iraqi troops battle islamic state inside mosul/,,,/james comey role recalls hoover f.b.i. fairly/,,,/music improve worker productivity workstation/,,,/mysterious noseless bust tufts gets back name john brown"
2016-11-02,103.6538,0.5414616027210002,0.8641194828098975,PS,PS,"clinton emails/,,,/dreams stall cuny new york city engine mobility sputters/,,,/everything different island/,,,/fans flock town inspired gilmore girls/,,,/gawker settles ex-pro wrestler hulk hogan <NUM> million court document/,,,/high-deductible health insurance worth risk/,,,/hillary clinton struggles find footing unusual race/,,,/historic cocktail turns fake/,,,/immunotherapy basics cancer treatments/,,,/iraqi protesters clash troops baghdad green zone"
2016-11-03,103.116699,0.5181681713550432,1.8468096812298995,PS,PS,"backstage jerry garcia sid vicious life pictures michael zagaris/,,,/doubts promised bounty genetically modified crops/,,,/islamic state leader says retreat mosul assault/,,,/paul simon ambition inspiration never gets old/,,,/philadelphia transit strike strands thousands/,,,/review roots black lives matter era/,,,/stark choice syrians rebel areas doom green bus/,,,/trust future president havoc/,,,/u.s. court deals trump setback poll-monitor fight/,,,/warriors face game <NUM> situation steve kerr familiar"
2016-11-04,103.099399,0.01677710804142407,1.5591188200774582,PS,PS,"assad person confident friendly regrets/,,,/christie laughed told <NUM> bridge plot former ally testifies/,,,/data dive half-life october surprise/,,,/democratic convention day <NUM> takeaways starting/,,,/five myths fbi/,,,/gawker case calls attention go-to hollywood lawyer/,,,/going flat breast cancer/,,,/helping immigrants chobani founder draws threats/,,,/kurdish women fighters battle islamic state machineguns songs/,,,/merciless end long island cop killer"
2016-11-05,103.103599,-0.004073738586967579,1.6324071264881042,NS,PS,"anthony weiner latest sexting scandal know/,,,/asian-american actors fighting visibility ignored/,,,/mexico slim says trump plans would destroy u.s. economy/,,,/montreal pit bull ban suspended wednesday/,,,/one t.s.a line worth wait/,,,/obama speaks protester derided trump/,,,/two men arrested trump hotel fbi headquarters spray painted/,,,/u.s. authorities warn al qaeda threat election/,,,/donald trump still business winning presidential race/,,,/ex-christie associates guilty new jersey bridgegate scandal"
2016-11-06,103.954401,-0.8251913689259283,0.671144165225229,NS,PS,"clinton solid lead electoral college trump winning map unclear/,,,/travel philip marsden rising ground/,,,/walking dead season <NUM> episode <NUM> ballad daryl dwight/,,,/u.s.-backed syrian alliance declares attack islamic state raqqa/,,,/<NUM> million talc verdicts j j strives change court/,,,/trump final stretch pursues new opportunities reach <NUM> electoral votes/,,,/fbi director comey says agency recommend charges clinton email/,,,/trump campaign apologizing suggesting reno scene assassination attempt/,,,/trump rushed stage reno security quickly returns/,,,/uk labour bottom line supporting brexit vote corbyn"
2016-11-07,104.253601,-0.28781850226812367,0.5454775273931745,NS,PS,"ads focus relief presidential campaign/,,,/box office doctor strange lucky <NUM> marvel hit machine/,,,/california today top newspapers line election/,,,/donald trump delhi theresa may monday briefing/,,,/listening new podcast could save life election day/,,,/media next challenge overcoming threat fake news/,,,/notes u.s. election measure america fever/,,,/romance turns sour swansea fans bob bradley caught middle/,,,/success jerry brown california offers lesson national democrats/,,,/sugar industry shifted blame fat"
2016-11-08,104.918099,-0.6373861369066702,-0.67166643153476,NS,NS,"<NUM> presidential race explained/,,,/california today watch election day/,,,/clinton trump reno monday evening briefing/,,,/election day questions answered/,,,/hillary clinton donald trump new delhi tuesday briefing/,,,/islamic state brutality comes light military advance/,,,/life lights/,,,/mets extend qualifying offers yoenis cespedes neil walker/,,,/new york times offer open access web apps election/,,,/time presidency decided"
2016-11-09,105.5949,-0.6450755460218573,-1.8726761585199938,NS,NS,"ai weiwei warhol together/,,,/alexander rossi wins 100th indianapolis <NUM>/,,,/artist adrian ghenie became auction star/,,,/beijing intervention hong kong election could face hurdle local courts/,,,/california today trump rise return rebel state/,,,/china internet controls get stricter dismay foreign business/,,,/clinton obama urge disappointed backers reconcile trump win/,,,/clinton understand/,,,/crying jordan meme die/,,,/dear mom dad sorry car break-in wish"
2016-11-10,106.314501,-0.6814732529696101,-3.1011485346325998,NS,NL,"<NUM> books help understand trump win/,,,/al qaeda turns syria plan challenge isis/,,,/beijing slap hong kong separatists make point/,,,/commentary welcome donald trump world/,,,/donald trump rode power role common man/,,,/donald trump russia rodrigo duterte thursday briefing/,,,/donald trump victory built unique coalition white voters/,,,/donald trump victory met shock across wide political divide/,,,/eight steps surviving next four years/,,,/kim kardashian tied robbed millions jewels french police say"
2016-11-11,106.5436,-0.2154917700267447,-3.340660598807176,NS,NL,"donald trump marijuana rolling stones thursday evening briefing/,,,/donald trump white house bring steve bannon/,,,/eavesdropping leonard cohen conversations void/,,,/elena ferrante picture book embraces dark side/,,,/five easy recipes impress family friends dates/,,,/five myths democracy/,,,/janet reno unafraid science could exonerate innocent/,,,/judge orders bottled water delivered residents flint mich/,,,/london bridges lighting/,,,/redstone lawyers argue mental health irrelevant dispute"
2016-11-12,106.6433,-0.0935767141339312,-3.4331497972248286,NS,NL,"10-second videos sunglasses thank snapchat/,,,/2nd night trump protests brings <NUM> arrests oregon/,,,/broke america bought/,,,/donald trump leonard cohen mosul friday evening briefing/,,,/parents insisting doctors insist vaccinations/,,,/roy cooper holds thin lead gov pat mccrory north carolina/,,,/teenager seeks honor veterans war preserving stories/,,,/trump floats olive branch might keep parts health law/,,,/privileged background helps men women get top jobs/,,,/protesters arrested north dakota pipeline decision expected"
2016-11-13,106.8369,-0.18153976855555243,-2.772849415004572,NS,NL,"<NUM> fiction podcasts worth listen/,,,/donald trump new zealand facebook monday briefing/,,,/donald trump plans immediately deport <NUM> million <NUM> million undocumented immigrants/,,,/giuliani wall trump financial interests/,,,/post-arab spring egypt muslim attacks christians rising/,,,/trump university asks trial delay inauguration/,,,/dnc chair race tells us fight democratic party future/,,,/kellyanne conway clinton obama calm anti-trump protesters/,,,/u.s. banks post-election rally may appetizer/,,,/u.s. push ahead climate pact trump takes kerry"
2016-11-14,107.9278,-1.021089155525857,-3.5242897748922815,NS,NL,"art qur rare peek islam holy text/,,,/bataclan street cafes paris quiet resolute mourns anniversary attacks/,,,/breitbart reveling trump election gains voice white house/,,,/debate candidates trying go viral/,,,/fair trump/,,,/harsher security tactics obama left door ajar donald trump knocking/,,,/iraqi army seen ill equipped retake mosul isis despite u.s. aid/,,,/leon russell hit maker musicians musician dies <NUM>/,,,/man wrongfully convicted murder awaits exoneration <NUM> years later/,,,/muhammad ali evolved blockbuster fighter country conscience"
2016-11-15,108.83200000000001,-0.8377822952010519,-3.7304345363710922,NS,NL,"actions congress opioids included limiting/,,,/ahead trump presidency global investors sell bonds grab stocks/,,,/apple new macbook pro fast light everyone/,,,/breathe exhale repeat benefits controlled breathing/,,,/chelsea manning asks obama cut sentence time served/,,,/columbia suspends wrestling season lewd racist text messages/,,,/critic najib razak malaysian leader gets prison 1mdb disclosure/,,,/dear john brooklyn bridge discourages token love smile/,,,/dilma rousseff facing impeachment brazil alienated many allies/,,,/donald trump julian assange gwen ifill tuesday briefing"
2016-11-16,108.669,0.14977212584534527,-2.911220144154697,PS,NL,"4,223 central park benches stories tell/,,,/american companies tailor responses trump election/,,,/biden pledges available pence 24-7′/,,,/donald trump clinches g.o.p race indiana win ted cruz quits/,,,/donald trump mike pence paul ryan tuesday evening briefing/,,,/donald trump syria russia wednesday briefing/,,,/dwayne johnson a.k.a rock people sexiest man alive/,,,/enough gefilte fish sushi/,,,/fire metro-north tracks caused fuel spill/,,,/governments turn commercial spyware intimidate dissidents"
2016-11-17,110.045201,-1.2664154450671248,-3.5091167854891125,NS,NL,"crossing line donald trump behaved women private/,,,/cyprus one world intractable conflicts continues/,,,/evolution donald trump muslim database/,,,/filled symbols hope despair 9/11 repository set close/,,,/gwen ifill political reporter co-anchor pbs newshour dies <NUM>/,,,/iex group critical wall st. gains approval stock exchange/,,,/los angeles police official resigns racist emails/,,,/mission bring stem skills robots children west africa/,,,/new york times n.f.l playoff simulator 3rd annual/,,,/ohio congressman ryan challenges pelosi house democratic leader"
2016-11-18,110.5671,-0.4742587548183792,-3.776388257952604,NS,NL,"<NUM> biggest loser/,,,/<NUM> new books recommend week/,,,/ahmad khan rahami inspired bin laden charges say/,,,/americans want trump focus healthcare first/,,,/bombing suspect hometown magnet immigrants/,,,/california today latino power rising/,,,/california today meet new mayor age <NUM>/,,,/car accident throws productive life turmoil/,,,/cellphone alerts used new york search bombing suspect/,,,/cory booker zephyr teachout democratsâ€™ future"
2016-11-19,110.8167,-0.2257452714234205,-3.9134197835213342,NS,NL,"battle aleppo escalates u.n. sees bleak moment/,,,/colorado voters verge keeping slavery exception state constitution/,,,/donald trump president obama j.k. rowling friday briefing/,,,/donald trump team shows signs post-election moderation/,,,/election changed mind america/,,,/trump sessions pompeo flynn friday evening briefing/,,,/trying run road woman terrifying road rage ordeal captured <NUM> recording/,,,/u.s. launches next-generation weather satellite revolutionize forecasting/,,,/alt-right leaders praise sessions attorney general pick/,,,/venezuelan first lady nephews convicted u.s. drug trial"
2016-11-20,111.0243,-0.1873363852199219,-3.919432330964298,NS,NL,"aleppo donald trump asia-pacific economic cooperation monday briefing/,,,/burdened unbowed merkel faces biggest test tilt fourth term/,,,/could <NUM> questions ask loved ones voted way/,,,/cuckoo journey china mystery solved cheers go/,,,/donald trump obama thanksgiving weekend briefing/,,,/estonia caution surprising cheers trump victory/,,,/homeless alcoholic bounces er/,,,/man fatally shot <NUM> officers hurt brooklyn housing complex/,,,/n.f.l new england patriots beatable cowboys maybe/,,,/owner target restaurant workers swept immigration raids"
2016-11-21,110.766599,0.23211224930037133,-2.630275980794565,PS,NL,"airport survival guide/,,,/avoid drug testing russia radio silence secure perimeters/,,,/christo newest project walking water/,,,/citi jpmorgan top list globally systemic banks/,,,/corner everglades way life ebbs/,,,/enthralled sicily/,,,/future health care mergers trump/,,,/hamilton duel addressing president-elect blunt terms/,,,/indian business partners hope exploit ties donald trump/,,,/intensified climate change king tides change ways life florida"
2016-11-22,111.001099,-0.2117064188275748,-1.993070971772994,NS,NS,"<NUM> tips avoiding wedding toast disaster/,,,/creator wins belmont stakes/,,,/donald trump japan mosul wednesday briefing/,,,/donald trump pope francis monday evening briefing/,,,/facebook cross hairs election said question influence/,,,/fake news u.s. election elsewhere nothing new/,,,/finding common ground interfaith marriage/,,,/guide exploring four dynamic new york neighborhoods/,,,/guy shut lights sanders campaign/,,,/instagram introduces new features mimic twitter snap tools"
2016-11-23,112.2781,-1.1504399609593037,-3.3211863548942233,NS,NL,"bruce arena replacing jurgen klinsmann u.s. coach keeps things simple/,,,/california today opt pass thanksgiving politics/,,,/connie kopelov first same-sex couple legally married new york dies <NUM>/,,,/donald trump chattanooga mosul tuesday evening briefing/,,,/donald trump drops threat new hillary clinton investigation/,,,/donald trump global warming facebook wednesday briefing/,,,/donald trump kill american union/,,,/donald trump new york times interview <NUM> tweets/,,,/donald trump nikki haley jo cox wednesday evening briefing/,,,/five myths alt-right"
2016-11-24,112.901499,-0.555227600039558,-2.595567979379666,NS,NL,"<NUM> movies see without family thanksgiving/,,,/alt-right gathering exults trump election nazi-era salute/,,,/audio inside room president-elect donald trump/,,,/betsy devos education trump taps michigan royalty/,,,/bus crash killed <NUM> chattanooga strayed route/,,,/civilians flee shi ite fighters near flashpoint town near mosul/,,,/colin kaepernick grilled miami dolphins reporter fidel castro shirt/,,,/dollar steadies pre-thanksgiving breakout/,,,/dr. denton cooley whose pioneering heart surgery set 40-year medical feud dies <NUM>/,,,/ghost airplane attends banquet new airbus jet"
2016-11-25,113.177099,-0.244106590648542,-2.3605566212734175,NS,NS,"brazil temer signs infrastructure concessions measure/,,,/cause severe injury pipeline protest becomes new point dispute/,,,/condemning fake news running fake-news ads/,,,/kochs madoff investors winners fight profits held abroad/,,,/minister center brazil latest scandal quits/,,,/trump important quotes times interview matter/,,,/banks seek invest <NUM> million blockchain startup r3 source/,,,/american political system broken/,,,/data dive hatchimals gone/,,,/magnitude <NUM> offshore quake shakes central america damage seen"
2016-11-26,113.223899,-0.04135112174947153,-2.1722348707370003,NS,NS,"florence henderson trump israel friday evening briefing/,,,/hollande valls urged contest french socialist presidential ticket/,,,/hundreds thousands gather south korea fifth week protests park/,,,/millions u.s. climb poverty long last/,,,/putin hands russian passport steven seagal/,,,/syrian army captures part rebel-held east aleppo/,,,/buenos aires says permit trump-linked project authorized/,,,/clinton team take part u.s. state vote recount trump blasts effort/,,,/u.s. crowds pick slightly black friday online sales jump/,,,/brought tears eyes miami cuban americans celebrate fidel castro death"
2016-11-27,112.9563,0.23634497872221516,-1.740159586685067,PS,NS,"civility depth one host radical approach tv talk troubled time/,,,/glorious achievement zipping sweatshirt/,,,/justin trudeau criticized praising fidel castro remarkable leader/,,,/knife-wielding man shot pepper spray fails subdue police say/,,,/postelection harassment case case/,,,/winter closes refugees fleeing iraq mosul/,,,/fillon margaret thatcher admirer france presidential race/,,,/thanksgiving black friday store sales fall online rises/,,,/trump pushes conspiracy theory millions voted illegally clinton/,,,/three california mosques receive hateful letters mentioning trump"
2016-11-28,112.08,0.7757867423065363,-1.1857374080791203,PS,NS,"bidding wars suburbs/,,,/california today fretting netflix tax/,,,/fidel castro aleppo donald trump tuesday briefing/,,,/fidel castro formula one françois fillon monday briefing/,,,/iraqi forces enter falluja encountering little fight isis/,,,/lawsuit aims hold <NUM> contractors accountable c.i.a torture/,,,/megan fox ninja turtles female stereotypes film/,,,/moroccan garden one man dreams/,,,/moving make amends georgetown president meets descendant slaves/,,,/nico rosberg takes formula one drivers title despite lewis hamilton win abu dhabi"
2016-11-29,112.444401,-0.3251258029978601,-1.3002591983346008,NS,NS,"california official says trump claim voter fraud absurd/,,,/canada gay curling leagues take pride ice/,,,/canadian neighborhood rots shadow unborn bridge detroit/,,,/chinese curb cyberattacks u.s. interests report finds/,,,/conservative sites turn celebrity despair head/,,,/election recount fidel castro monday evening briefing/,,,/elton john photography greatest hits/,,,/fights cancer woman strives normalcy/,,,/forgotten step saving african wildlife protecting rangers/,,,/hampshire college draws protests removal u.s. flag"
2016-11-30,114.1177,-1.488112333845777,-1.6384317155349208,NS,NS,"assad allies aim seize aleppo trump takes power official/,,,/california today view san francisco leaning tower space/,,,/challenging boss public kellyanne conway part job/,,,/donald trump colombia fidel castro wednesday briefing/,,,/e.u plans big increase military spending/,,,/earth doomed yet climate could survive trump policies/,,,/emirates warn traditional clothing abroad man mistaken terrorist ohio/,,,/europe uber transportation service digital platform/,,,/friday mailbag politics kidding/,,,/friday mailbag politics politics politics"
2016-12-01,113.831701,0.25061756414649494,-0.8239058012861165,PS,NS,"<NUM> notable debuts art basel miami beach/,,,/charlotte officer justified fatal shooting keith scott/,,,/circus go without elephants ringling bets/,,,/cliff barrows billy graham longtime musical director dies <NUM>/,,,/delta air lines bans disruptive donald trump supporter life/,,,/donald trump françois hollande tiger woods thursday evening briefing/,,,/donald trump new york times interview full transcript/,,,/ethics office praises donald trump move committed/,,,/hear agnes martin serenity john zorn frenzied music/,,,/inside fake news sausage factory income"
2016-12-02,113.6649,0.14653299435452993,-0.4310068064211521,PS,NS,"agony digital tease/,,,/backyard birds tell us changing world/,,,/california today meet next attorney general/,,,/cecile richards barbara bush sisterhood political progeny/,,,/colombia congress approves peace accord farc/,,,/fidel castro cuban revolutionary defied u.s. dies <NUM>/,,,/fox news convention moment overshadowed struggle ailes fate/,,,/françois hollande buzz aldrin vladimir putin friday briefing/,,,/internal inquiry sealed fate roger ailes fox/,,,/italian monastery seeks salvation beer devastating quake"
2016-12-03,113.5755,0.07865224884726274,-0.31053602914700207,PS,NS,"canadian journalist detention u.s. border raises press freedom alarms/,,,/castro town fidel grew came back destroy/,,,/chipping away list goals bonding cupcakes/,,,/coffee new york vanishing diner culture/,,,/dose hallucinogen magic mushroom lasting peace/,,,/early signs brexit upheaval/,,,/hillary clinton team join wisconsin recount pushed jill stein/,,,/law degrees women fewer good jobs/,,,/miami cuban exiles celebrate castro death/,,,/officials close standing rock protest campsite"
2016-12-04,113.3755,0.1760943161157087,-0.37111697178467296,PS,NS,"chinese artist consumed idea inevitable change/,,,/family-friendly policy friendliest male professors/,,,/home macabre/,,,/keep family close roomba closer/,,,/nonprofit work retirement maybe make pay/,,,/rebels defiant syrian army nears aleppo old city/,,,/risks higher front-seat passengers s.u.v crashes tests show/,,,/u.s. navy shipbuilders ready trump expansion plan/,,,/cuba raul castro vows defend brother legacy final tribute/,,,/n.c. man told police went d.c. pizzeria assault rifle self-investigate election-related conspiracy theory"
2016-12-05,113.796399,-0.3712433462255973,-1.5314052462526746,NS,NS,"<NUM> million breakthrough prizes given science math/,,,/bill cunningham legendary times fashion photographer dies <NUM>/,,,/blunt message brexit bolting carry heavy price/,,,/california bill would require reporting superbug infections deaths/,,,/donald trump economic nostalgia/,,,/fact checking house benghazi committee findings/,,,/italy premier matteo renzi says resign reform rejected/,,,/kids wish teachers knew/,,,/man motivated pizzagate conspiracy theory arrested washington gunfire/,,,/matteo renzi oakland aleppo monday briefing"
2016-12-06,113.974799,-0.15677121733878607,-1.3610264151791824,NS,NS,"always new yorker/,,,/boris johnson brexit leaders fumble/,,,/born-again donald trump believe evangelical leader says/,,,/defying trump green party pursues recounts three states/,,,/donald trump iran joe mcknight tuesday evening briefing/,,,/governor cuomo orders investigation racial bias n.y. state prisons/,,,/james mattis outspoken retired marine trump choice defense secretary/,,,/jeremy corbyn leader britain labour party loses no-confidence vote/,,,/justice dept says judge immigration case bounds/,,,/leonard b. sand judge landmark yonkers segregation case dies <NUM>"
2016-12-07,113.731199,0.21373145830246187,0.33868628617646834,PS,PS,"airbnb ends fight new york city fines/,,,/aleppo donald trump pakistan thursday briefing/,,,/aska nordic chef vision bears fruit lichens/,,,/aston martin broadens brand/,,,/bill cosby testimony drugs evidence sexual assault trial judge rules/,,,/brexit angela merkel donald trump wednesday briefing/,,,/britain asks tone brexit campaign made violence inevitable/,,,/california today schools try calm new fears deportation/,,,/cancel order donald trump attacks plans upgraded air force one/,,,/coached zen master knicks try mindfulness"
